category,welfareType,servId,servNm,region,agency,department,intrsThemaArray,lifeArray,srvPvsnNm,sprtCycNm,servDgst,servDtlLink,inqNum,contact
제도,중앙부처,WLF00001112,긴급복지 교육지원,보건복지부,보건복지부,기초생활보장과,교육,"아동, 청소년",현금지급,분기,"생계곤란 등의 위기상황에 처하여 도움이 필요한 긴급복지(생계지원, 주거지원, 사회복지시설 이용지원)를 받는 대상자 중 부가지원인 교육지원이 필요하다고 인정되는 초･중･고등학교 입학생 또는 재학생을 지원합니다.",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001112&wlfareInfoReldBztpCd=01,20992,129
제도,중앙부처,WLF00003227,초.중.고 학생 교육정보화 지원,교육부,교육부,디지털교육기반과,교육,"아동, 청소년",현물지급,년,"초중고 학생에게 PC, 인터넷 통신비를 지원하여 정보 소외 계층의 교육 격차를 해소하고 균등한 교육 기회를 제공합니다.",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003227&wlfareInfoReldBztpCd=01,626252,1544-9654
제도,중앙부처,WLF00005442,긴급돌봄 지원사업,보건복지부,보건복지부,사회서비스사업과,"안전·위기, 보호·돌봄","영유아, 아동, 청소년, 청년, 중장년, 노년",전자바우처(바우처),1회성,"질병, 부상, 주 돌봄자의 갑작스러운 부재(사망, 입원 등), 재난피해 등 돌봄 공백을 신속히 보완해 국민의 돌봄불안을 해소합니다.",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005442&wlfareInfoReldBztpCd=01,214259,1522-0365
제도,중앙부처,WLF00005567,정신건강 심리상담 바우처사업,보건복지부,보건복지부,자살예방정책과,정신건강,"청소년, 청년, 중장년, 노년",전자바우처(바우처),년,우울·불안 등 정서적 어려움으로 인해 심리상담이 필요한 국민에게 전문적인 심리상담 서비스를 제공합니다.,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005567&wlfareInfoReldBztpCd=01,1487810,129
제도,중앙부처,WLF00004650,청소년성문화센터설치운영,성평등가족부,성평등가족부,아동청소년성보호과,교육,"아동, 청소년",프로그램/서비스(서비스),수시,"아동ㆍ청소년이 다양한 도구와 매체를 활용하여 자기 주도적으로 학습할 수 있는 상설 성교육 공간을 구축, 운영합니다.",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004650&wlfareInfoReldBztpCd=01,10206,지역별 문의처 참고
제도,중앙부처,WLF00001141,지역사회 청소년통합지원체계(청소년안전망),성평등가족부,성평등가족부,청소년자립지원과,"정신건강, 생활지원, 교육, 보호·돌봄","아동, 청소년, 청년",프로그램/서비스(서비스),수시,"학업중단, 가출, 인터넷 중독 등 위기에 처한 청소년의 건강한 성장과 복지증진을 위해 상담·보호·교육·자립 등 맞춤형 서비스를 제공합니다.",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001141&wlfareInfoReldBztpCd=01,9848,02-2100-6277
제도,중앙부처,WLF00003200,청소년동반자프로그램 운영,성평등가족부,성평등가족부,청소년자립지원과,"정신건강, 생활지원, 보호·돌봄","아동, 청소년, 청년",프로그램/서비스(서비스),수시,"위기 청소년을 대상으로 전문가가 찾아가서 심층상담을 하고, 청소년 동반자 프로그램을 통해 심리적·정서적 지지를 얻을 수 있도록 지원합니다.",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003200&wlfareInfoReldBztpCd=01,7736,02-2100-6276
제도,중앙부처,WLF00003236,청소년상담1388 전화상담,성평등가족부,성평등가족부,청소년자립지원과,"정신건강, 보호·돌봄","아동, 청소년, 청년",프로그램/서비스(서비스),수시,365일 24시간 연중 상시 이용가능한 비대면 청소년상담채널 운영으로 청소년 고민해소 지원 및 위기청소년을 조기발견합니다.,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003236&wlfareInfoReldBztpCd=01,22624,1388
제도,중앙부처,WLF00003204,청소년상담1388 온라인상담,성평등가족부,성평등가족부,청소년자립지원과,"정신건강, 보호·돌봄","아동, 청소년, 청년",프로그램/서비스(서비스),수시,"청소년이 언제 어디서나 편리하게 이용할 수 있는 사이버 상담 제공으로 폭력, 중독, 자살, 우울 등 청소년 문제 해결을 지원합니다.",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003204&wlfareInfoReldBztpCd=01,6193,1388(지역번호+1388)
제도,중앙부처,WLF00000751,청소년복지시설 운영 지원,성평등가족부,성평등가족부,청소년자립지원과,"생활지원, 문화·여가, 보호·돌봄","아동, 청소년, 청년",시설입소,년,"가정 밖 청소년을 보호하고 상담, 교육문화활동 지원을 통해 비행, 탈선을 예방하여 가정복귀와 사회적응을 돕습니다.",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000751&wlfareInfoReldBztpCd=01,4467,1388
제도,중앙부처,WLF00003254,청소년방과후아카데미운영지원,성평등가족부,성평등가족부,청소년활동진흥과,"생활지원, 교육","아동, 청소년",프로그램/서비스(서비스),년,"방과후 돌봄이 필요한 취약계층 청소년에게 체험활동, 학습지원, 급식, 상담 등 종합서비스 제공을 통한 건강한 성장과 자립을 지원합니다.",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003254&wlfareInfoReldBztpCd=01,13403,02-330-2831~4
제도,중앙부처,WLF00003186,양육비 이행 원스톱 종합서비스,성평등가족부,성평등가족부,가족지원과,법률,"영유아, 아동, 청소년",프로그램/서비스(서비스),수시,"양육비를 받지 못해 어려움을 겪고 있는 미혼, 이혼 한부모가 양육비를 원활하게 지급받을 수 있도록 지원합니다.",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003186&wlfareInfoReldBztpCd=01,15943,1644-6621
제도,중앙부처,WLF00001139,성매매 피해아동청소년 통합지원,성평등가족부,성평등가족부,폭력예방교육과,보호·돌봄,"아동, 청소년","프로그램/서비스(서비스),기타",수시,성매매 피해아동·청소년에게 피해를 입은 때부터 성인이 될 때까지 종합서비스를 제공하여 청소년의 원활한 사회복귀를 지원합니다.,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001139&wlfareInfoReldBztpCd=01,4059,02-6363-8410
제도,중앙부처,WLF00001146,시설 퇴소청소년 자립지원수당 지급,성평등가족부,성평등가족부,청소년자립지원과,"생활지원, 보호·돌봄","청소년, 청년",현금지급,월,청소년쉼터 퇴소 및 청소년자립지원관 사례관리 중 또는 사례관리가 종료된 청소년에게 자립지원수당을 지급하여 안정적인 자립기반 마련을 지원합니다.,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001146&wlfareInfoReldBztpCd=01,14553,1388
제도,중앙부처,WLF00003213,인플루엔자 국가예방접종 지원사업,질병관리청,질병관리청,예방접종관리과,"신체건강, 임신·출산","영유아, 아동, 청소년, 노년, 임신 · 출산",기타,수시,"어르신, 임신부 및 어린이의 인플루엔자 접종률 향상과 질병부담 감소를 위해 인플루엔자 예방접종을 국가에서 지원합니다.",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003213&wlfareInfoReldBztpCd=01,87784,1339
제도,중앙부처,WLF00003258,아동발달지원계좌(디딤씨앗통장)지원,보건복지부,보건복지부,아동보호자립과,"입양·위탁, 서민금융","아동, 청소년",현금지급,월,취약계층 아동의 사회진출 시 학자금･취업･창업･주거마련 등에 소요되는 초기비용 마련을 위한 자산형성을 지원합니다.,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003258&wlfareInfoReldBztpCd=01,594938,129
제도,중앙부처,WLF00000076,스포츠강좌이용권,문화체육관광부,문화체육관광부,체육진흥과,문화·여가,"영유아, 아동, 청소년",전자바우처(바우처),월,저소득층 유청소년에게 지속적인 스포츠 활동 기회를 보장하여 체력향상과 건전한 여가활동을 지원합니다.,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000076&wlfareInfoReldBztpCd=01,176858,1551-0078
제도,중앙부처,WLF00003262,장애아가족양육지원,보건복지부,보건복지부,장애인서비스과,"생활지원, 보호·돌봄","영유아, 아동, 청소년",프로그램/서비스(서비스),년,장애아동 가족의 일상적인 돌봄 부담을 경감하고 보호자의 사회활동을 돕기 위하여 돌봄 및 일시적 휴식지원 서비스를 제공합니다.,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003262&wlfareInfoReldBztpCd=01,58753,129
제도,중앙부처,WLF00000065,발달장애인 공공후견지원 사업,보건복지부,보건복지부,장애인서비스과,"생활지원, 법률","청소년, 청년, 중장년, 노년",현금지급,년,의사결정능력 부족으로 어려움을 겪고 있는 성인 발달장애인에게 공공후견서비스를 제공하여 자립생활을 지원합니다.,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000065&wlfareInfoReldBztpCd=01,7983,129
제도,중앙부처,WLF00005445,자립준비청년(보호종료아동) 자립정착금 지원,보건복지부,보건복지부,청년정책팀,"생활지원, 입양·위탁, 보호·돌봄","청소년, 청년",현금지급,1회성,아동복지시설 및 가정위탁보호아동이 퇴소 또는 위탁종료 시 경제적 지원을 통해 안정적인 사회정착을 도모합니다.,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005445&wlfareInfoReldBztpCd=01,19858,129
제도,중앙부처,WLF00005031,발달장애인 긴급돌봄사업,보건복지부,보건복지부,장애인서비스과,"생활지원, 보호·돌봄","청소년, 청년",프로그램/서비스(서비스),년,"보호자의 긴급한 상황(입원, 경조사, 심리적 소진 등)으로 긴급돌봄이 필요한 발달장애인에게 일시적 돌봄을 지원합니다.",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005031&wlfareInfoReldBztpCd=01,9490,129
제도,중앙부처,WLF00000063,(북한이탈주민)교육비 지원,통일부,통일부,자립지원과,교육,"청소년, 청년",현금지급,반기,북한이탈주민이 안정적인 정착기반을 마련하고 교육적 어려움을 해소할 수 있도록 교육비를 지원합니다.,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000063&wlfareInfoReldBztpCd=01,5371,1577-6635
제도,중앙부처,WLF00001178,청소년 발달장애인 방과후활동서비스,보건복지부,보건복지부,장애인서비스과,보호·돌봄,"아동, 청소년",전자바우처(바우처),월,만 6세 이상~만 18세 미만의 청소년 발달장애인이 방과후에도 돌봄을 지원받을 수 있도록 방과후활동 이용권을 지급합니다.,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001178&wlfareInfoReldBztpCd=01,25694,129
제도,중앙부처,WLF00001165,발달장애인 주간활동서비스,보건복지부,보건복지부,장애인서비스과,보호·돌봄,"청소년, 청년, 중장년",전자바우처(바우처),월,발달장애인이 낮 시간 자신의 욕구를 반영한 지역사회 기반활동에 참여하게 함으로써 장애인의 자립생활을 지원하고 사회참여 증진을 도모합니다.,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001165&wlfareInfoReldBztpCd=01,44645,129
제도,중앙부처,WLF00000086,(북한이탈주민) 탈북청소년 교육지원,통일부,통일부,자립지원과,교육,청소년,"현금지급,프로그램/서비스(서비스)",분기,탈북청소년의 학교생활 적응 지원을 통해 대한민국의 건강한 구성원으로 자립할 수 있도록 지원합니다.,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000086&wlfareInfoReldBztpCd=01,3558,1577-6635
제도,중앙부처,WLF00000815,(북한이탈주민)주택알선 지원,통일부,통일부,교육기획과,주거,"청소년, 청년, 중장년, 노년",현물지급,1회성,탈북민의 안정적 정착과 자립능력 제고를 위하여 하나원 교육기간 중 주택알선을 통해 주택을 배정합니다.,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000815&wlfareInfoReldBztpCd=01,3640,031-670-9327
제도,중앙부처,WLF00003268,가정위탁아동 상해보험료 지원,보건복지부,보건복지부,아동보호자립과,"신체건강, 입양·위탁","아동, 청소년, 청년",프로그램/서비스(서비스),년,"가정위탁아동에 대해 상해보험을 가입하여 아동의 보호를 증진하고 위탁가정의 심리적, 경제적 부담을 완화합니다.",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003268&wlfareInfoReldBztpCd=01,3735,1577-1406
제도,중앙부처,WLF00003270,입양·가정위탁아동 심리치료 지원,보건복지부,보건복지부,아동보호자립과,"정신건강, 입양·위탁, 서민금융","영유아, 아동, 청소년, 청년",현금지급,수시,"국내입양, 가정위탁아동 중 과잉행동장애(ADHD), 정서불안장애 등으로 인해 상담, 치료가 필요한 아동의 심리정서 검사, 치료비를 지원합니다.",https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003270&wlfareInfoReldBztpCd=01,7911,02-6283-0200
제도,중앙부처,WLF00003260,장애인활동지원,보건복지부,보건복지부,장애인서비스과,생활지원,"아동, 청소년, 청년, 중장년",전자바우처(바우처),월,혼자서 일상생활과 사회생활을 하기 어려운 장애인에게 활동보조서비스를 제공하여 자립생활을 지원하고 사회참여를 도모합니다.,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003260&wlfareInfoReldBztpCd=01,296139,129
제도,중앙부처,WLF00003246,청소년산모 임신·출산 의료비 지원,보건복지부,보건복지부,출산정책과,"신체건강, 임신·출산","청소년, 임신 · 출산",전자바우처(바우처),수시,청소년산모에게 임신 및 출산에 필요한 의료비를 지원하여 청소년산모와 태아의 건강증진을 돕습니다.,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003246&wlfareInfoReldBztpCd=01,23685,1566-3232(단축번호4)
제도,중앙부처,WLF00003188,다문화·탈북학생 멘토링,교육부,교육부,이주배경학생지원팀,교육,"아동, 청소년",자원봉사,수시,다문화 가정의 학생과 북한에서 남한으로 이주한 학생이 학교 생활에 잘 적응하여 기초학력이 향상되도록 대학생이 돕습니다.,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003188&wlfareInfoReldBztpCd=01,6267,1599-2000
